user_id,daily_screen_time_hours,social_media_hours,work_study_hours,sleep_hours,notification_count,breaks_per_day,stress_level,productivity_score
2573,5.9,2.88,4.6,8.1,66,13,8,97
2574,6.4,0.51,5.57,5.87,22,6,5,13
2575,11.74,3.41,2.45,4.53,86,6,6,27
2576,4.28,1.17,8.98,6.13,21,8,10,83
2577,9.43,4.37,3.3,7.46,233,13,2,80
2578,8.49,2.44,4.49,4.42,236,2,9,47
2579,7.06,1,5.2,8.04,229,11,6,57
2580,10.02,1.13,4.79,4.93,117,9,8,78
2581,7.24,2.92,3.69,6.29,200,10,7,4
2582,7.28,2.03,7.79,6.27,199,8,10,22
2583,6.39,2.38,6.9,6.07,125,2,2,54
2584,8.95,4.44,5.64,6.72,221,14,2,1
2585,8.69,1.66,4.2,7.81,37,11,5,51
2586,5.25,2.57,7.13,6.75,192,8,3,85
2587,3.86,4.2,4.07,6.01,232,1,1,63
2588,6.09,2.82,8.14,7.39,225,6,10,30
2589,4.9,0.57,5.22,7.07,125,6,3,91
2590,6.37,3.11,7.46,5.93,212,9,7,34
2591,8.97,1.1,4.77,6.85,51,9,10,29
2592,5.59,4.19,5.14,5.82,198,5,9,68
2593,6.41,1.51,7.45,5.67,89,1,4,71
2594,6.62,6.06,9.39,7.85,47,12,8,97
2595,8.2,4.26,8.12,7.38,90,14,6,57
2596,2.01,1.54,6.75,7.8,118,11,4,76
2597,5.29,2.52,6.18,7.63,123,1,3,33
2598,6.92,3.4,3.99,5.65,117,7,5,88
2599,8.9,3.44,5.59,8.1,142,11,3,65
2600,5.52,3.03,3.17,6.41,93,11,8,34
2601,2.75,4,5.75,8.01,185,4,6,81
2602,7.74,2.35,5.88,6.64,172,9,6,50
2603,5.23,2.06,1.08,7.21,57,3,7,57
2604,4.12,2.08,5.08,7.25,244,6,7,86
2605,5.25,3.53,5.83,7.86,23,9,8,49
2606,6.13,2.94,4.83,4.68,63,4,5,48
2607,5.29,2.85,5.72,4.75,163,5,5,91
2608,2.09,3.45,2.32,7.67,127,5,6,79
2609,8.29,0.04,3.45,7.26,118,13,4,79
2610,9.05,2.87,7.07,5.79,180,5,2,56
2611,7.8,2.76,5,7.27,247,2,2,87
2612,4.22,4.5,5.68,4.97,51,11,2,12
2613,6.1,0.67,3.91,10,225,2,2,91
2614,6.49,4.37,5.04,8.51,104,1,5,56
2615,7.7,2.59,1,7.61,155,14,2,9
2616,7.84,3.09,6.69,6.9,112,13,7,29
2617,5.03,4.51,8.62,6,192,1,4,37
2618,6.66,3.17,2.87,5.1,59,4,10,21
2619,7.41,2.98,3.12,6.65,134,3,5,1
2620,9.41,2.79,5.88,5.68,95,4,2,76
2621,7.91,1.92,7.95,5.76,158,11,1,65
2622,8.08,2.47,5,4.96,171,12,9,27
2623,6.67,1.64,2.54,7.12,226,12,6,24
2624,9.32,2.45,4.58,6.31,49,6,5,88
2625,7.32,0,2.94,7.5,128,11,5,49
2626,4.78,3.01,3.66,7.39,120,1,2,34
2627,9.31,2.35,4.39,7.1,39,8,8,57
2628,7.9,2.1,3.14,10,207,8,4,99
2629,5.61,2.76,3.44,7.87,126,7,4,50
2630,5.54,0.78,5.15,5.16,246,12,8,46
2631,7.09,4.82,5.43,7.4,34,11,4,10
2632,7.43,2.38,2.15,6.73,206,11,1,88
2633,6.89,2.32,5.79,5.06,38,4,4,91
2634,7.12,1.34,4.24,4.95,223,8,10,7
2635,9.9,2.53,6.44,7.39,76,9,1,14
2636,8.64,4.16,6.56,7.71,194,5,6,99
2637,6.88,3.74,3.91,5.44,56,6,2,15
2638,8.38,3.53,6.23,8.06,231,10,9,51
2639,4.43,3.16,3.33,7.17,225,8,10,55
2640,7.3,2.07,7.65,8.35,114,5,4,32
2641,10.12,0.76,3.4,8.22,154,12,8,59
2642,6.06,2.26,5.71,6.59,186,4,2,73
2643,4.8,2.22,4.62,8.93,118,8,5,39
2644,5.2,3.76,2.97,5.34,59,14,8,47
2645,4.32,2.87,6.8,9.91,221,3,1,33
2646,4.93,4.43,3.77,5.66,99,6,6,33
2647,5.76,3.94,1.6,6.74,142,9,2,38
2648,3.69,1.95,1,6.06,22,6,5,96
2649,6.53,0.35,3.25,6.31,200,14,1,21
2650,8.3,4.16,7.75,10,48,9,4,69
2651,4.68,4.13,7.52,6.2,205,8,3,43
2652,9.54,0.86,3.56,7.91,182,12,10,11
2653,7.52,4.31,4.25,6.49,26,9,5,93
2654,8.56,2.96,4.07,8.02,241,10,8,60
2655,5.18,2.69,2.33,6.09,196,14,9,46
2656,8.21,4.44,3.1,7.13,108,9,5,72
2657,4.32,4.11,6.96,7.62,232,8,9,91
2658,8.28,3.28,6.01,5.86,89,9,10,56
2659,6.84,3.07,5.55,10,235,14,4,41
2660,7.61,3.24,2.33,7.69,68,7,5,43
2661,4.15,2.02,5.2,6.51,105,7,9,52
2662,4.71,2.43,1,5.89,234,11,9,48
2663,7.69,1.42,6.69,6.92,131,4,2,12
2664,4.6,2.1,5.52,5.22,145,1,5,7
2665,7.43,2.06,2.31,9.12,39,7,8,99
2666,3.77,1.74,8.23,7.36,140,8,1,44
2667,8.2,2.66,1.41,6.69,154,12,4,6
2668,4.03,2.11,6.06,8.16,132,9,8,19
2669,7.6,3.1,6.11,5.86,60,1,10,100
2670,7.75,0.55,2.52,5.3,161,9,2,16
2671,5.11,2.36,4.92,6.63,89,7,1,11
2672,7.66,2.66,1.73,6.97,201,7,6,100
2673,7.02,2.13,1,7.49,221,3,6,59
2674,5.42,2.29,2.86,4.88,83,1,1,92
2675,4.48,0.6,3.77,6.21,132,7,3,87
2676,2.57,2.93,6.29,3,225,13,10,35
2677,7.2,3.28,5.13,5.26,120,10,8,60
2678,3.37,3.09,5.19,7.73,208,8,9,35
2679,6.69,3.75,2.97,8.05,121,6,8,17
2680,5.97,2.74,3.94,5.32,186,14,1,39
2681,7.86,3.07,3.14,6.38,29,7,4,4
2682,5.9,2.69,2.55,6.83,214,9,9,48
2683,5.84,3.33,3.81,8.2,38,8,1,71
2684,7.96,0.61,5.15,8.79,19,14,4,48
2685,7.17,1.43,3.85,7,18,5,10,82
2686,7.13,4.4,4.35,6.46,208,12,7,62
2687,7.44,0,6.39,4.92,117,11,7,23
2688,3.43,2.33,4,6.94,72,4,7,60
2689,8.01,3.91,2.33,9.5,42,11,10,28
2690,7.72,2.39,6.13,8.48,161,4,4,42
2691,4.47,2.01,5.53,7.03,89,4,8,100
2692,6.01,2.66,5.66,7.19,41,2,3,38
2693,6.42,2.08,6.25,5.9,13,10,9,83
2694,6.23,2.54,5.91,6.34,199,10,6,58
2695,7.17,1.68,5.06,6.99,87,7,7,63
2696,9.36,3.83,9.78,7,135,8,9,59
2697,8.66,4.21,2.43,8.11,128,12,4,21
2698,3.88,2.34,3.83,8.05,230,7,5,99
2699,7.74,0.84,6.93,7.48,31,14,1,50
2700,9.16,1.87,5.29,5.5,160,11,10,2
2701,7.27,2.28,6.52,5.55,227,10,8,81
2702,8.68,3.11,5.34,5.65,35,8,2,75
2703,10.52,1.29,7.75,7.11,58,11,5,13
2704,8.55,1.58,2.98,4.17,181,11,5,56
2705,7,3.11,7.68,6.79,248,9,10,92
2706,8.59,3.63,7.34,8.63,159,8,4,17
2707,6.79,1.75,2.58,7.67,117,5,4,45
2708,6.55,0.9,6.26,6.34,204,4,2,53
2709,5.8,6.44,4.91,5.89,179,5,3,88
2710,9.63,3.44,3.79,7.85,61,12,10,98
2711,4.86,2.18,1.22,7.2,154,11,2,37
2712,9.56,3.54,2.98,6.48,151,13,1,14
2713,7.5,2.35,6.42,6.03,73,1,4,70
2714,3.7,3.54,6.63,6.9,182,5,9,41
2715,7.24,2.69,4.58,6.41,201,6,6,56
2716,2.3,2.61,6.63,7.82,167,13,8,44
2717,7.75,2.36,6.89,8.41,150,9,2,22
2718,8.27,0.76,5.31,5.02,163,9,2,84
2719,5.32,4.83,3.56,5.21,241,10,2,23
2720,6.75,1.37,5.88,8.55,169,14,8,44
2721,10.41,0.87,5.97,7.02,183,12,1,32
2722,5.49,2.24,6.35,5.33,235,3,5,86
2723,4.38,1.35,6.73,8.08,60,13,4,87
2724,9.46,2.44,2.28,7.24,224,13,1,84
2725,10.43,3.33,3.98,9.66,43,11,10,37
2726,6.51,3.69,1.2,6.49,117,8,7,46
2727,8.52,3.48,6.49,8.24,125,8,1,39
2728,9.18,2.13,4.58,4.92,213,9,6,34
2729,5.02,2.56,5.86,8.61,224,1,1,81
2730,5.53,2.99,2.05,8.03,37,5,9,79
2731,8.96,0.39,7.8,8.89,28,5,3,85
2732,9.87,3.18,2.61,8.24,185,7,2,1
2733,7.63,0.75,6.55,6.67,107,11,7,38
2734,4.74,4.95,5.24,5.28,81,8,1,98
2735,10.47,2.01,4.62,6.02,171,11,7,29
2736,5.44,2.28,4.46,4.51,115,7,9,66
2737,5.83,1.58,3.72,5.6,153,6,4,20
2738,7.18,1.74,7.59,7.35,80,4,10,42
2739,9.61,5.23,5.03,6.74,36,9,2,57
2740,8.21,3.63,2.46,6.51,60,2,4,77
2741,7.33,0.64,4.23,5.77,93,6,9,8
2742,7.43,4.31,5.26,4.5,63,10,8,87
2743,6.59,3.93,6.8,7.04,132,6,5,59
2744,7.62,2.16,3.79,7.29,236,11,8,11
2745,1.44,2.87,3.92,5.51,26,4,7,87
2746,5.91,2.48,5.05,6.11,229,13,4,36
2747,6.98,4.87,6.75,8.8,81,3,3,28
2748,4.2,1.54,2.26,8.31,205,11,1,81
2749,7.27,2.68,6.01,4.87,234,14,3,72
2750,6.09,1.99,4.07,6.69,123,3,8,1
2751,10.01,0.78,4.35,8.69,223,2,9,93
2752,9.65,5.13,9,6.52,104,3,9,52
2753,5.57,1.08,4.61,6.45,138,4,5,3
2754,6.2,2.76,6.51,8.22,114,10,4,13
2755,6.35,0.41,6.44,8.08,23,4,6,97
2756,5.6,2.02,2.64,8.02,144,14,7,23
2757,6.89,3.01,1.31,6.46,73,10,6,87
2758,4.98,1.51,6.64,7.66,209,14,5,34
2759,4.24,3.2,2.83,8.74,145,7,2,26
2760,7.75,2.18,1.67,6.74,191,4,3,5
2761,7.76,3.89,7.05,6.28,161,9,9,8
2762,4.89,4.13,2.96,8.4,192,8,7,81
2763,8.29,1.8,3.45,9.46,138,1,10,25
2764,5.24,2.59,8.95,9.55,236,10,2,87
2765,7.01,2.72,1.68,6.31,242,1,1,55
2766,8.14,3.24,2.49,6.44,209,13,1,28
2767,6.43,2.52,4.08,5.46,78,6,1,98
2768,7.41,2.73,4.52,6.95,41,4,6,8
2769,5.47,2.21,3.21,5.4,10,10,5,19
2770,6.11,2.64,2.68,6.12,203,6,7,13
2771,6.09,4.06,8.02,7.71,179,9,5,26
2772,5.01,3.28,5.53,7.31,247,10,9,39
2773,6.15,3.34,6.17,4.45,216,5,1,51
2774,3.4,3.37,4.73,8.84,243,8,9,6
2775,5.52,2.32,5.58,5.39,146,2,4,13
2776,5.93,2.88,6.87,5.55,213,8,10,52
2777,5.99,1.2,3.01,5.19,83,8,7,87
2778,6.02,4.02,5.53,5.94,161,2,2,36
2779,6.38,0,6.39,5.63,114,7,3,17
2780,7.46,2.4,8.09,5.67,123,8,4,65
2781,8.25,3.87,8.9,3.6,156,7,5,43
2782,5.2,0.86,5.14,6.97,60,6,2,13
2783,4.09,2.98,7.28,7.1,90,3,7,92
2784,4.42,1.68,1,9.72,11,11,6,63
2785,5.53,2.06,8.1,7.43,19,11,9,55
2786,5.8,3.64,3.55,6.15,206,3,7,78
2787,4.96,2.74,4.52,5.24,112,8,10,14
2788,3.91,0.06,5.88,6.67,143,4,10,71
2789,5.59,1.33,4.69,7.38,199,13,2,41
2790,6.86,3.67,5.39,6.15,75,10,3,43
2791,7.69,3.04,8.18,6.88,17,8,3,63
2792,5.39,4.6,4.23,9.27,77,14,8,82
2793,5.67,4.52,2.83,6.3,196,13,8,41
2794,4.65,2.09,8.63,4.35,59,10,3,9
2795,6.44,5.5,6.05,7.94,104,6,8,20
2796,4.8,2.53,8.84,7.21,45,3,5,21
2797,7.65,1.34,6.73,4.58,145,12,4,100
2798,2.93,1.74,2.35,7.36,104,10,4,25
2799,5.78,0,6.29,5.5,154,2,4,66
2800,7.1,4.43,3.03,7.37,196,1,1,30
2801,6.87,4.41,5.01,9.28,247,12,7,72
2802,11.89,1.28,4.85,6.57,241,4,10,25
2803,7.2,2.23,1.76,8.21,87,8,10,94
2804,4.49,2.61,3.37,5.2,145,4,4,30
2805,6.31,1.35,9.41,4.82,131,8,2,77
2806,2.95,0.39,5.48,9.42,98,13,1,31
2807,6.34,2.25,4.65,7.2,215,8,3,96
2808,4.83,2.11,8.63,7.63,224,11,1,36
2809,8.33,2.03,4.21,8.3,52,1,5,41
2810,5.4,2.77,4.82,6.11,242,13,6,61
2811,6.27,4.22,6.98,7.87,72,6,6,29
2812,5.23,2.14,4.2,7.68,90,11,6,34
2813,9.98,2.7,3.51,5.12,122,10,7,19
2814,5.86,3.37,1,8.77,21,8,1,90
2815,10.17,3.16,3.13,8.5,93,8,4,5
2816,8.13,1.76,3.11,5.13,107,1,10,20
2817,7.46,2.62,5.32,7.06,65,8,10,78
2818,7.24,3.16,3.78,6.5,58,13,9,29
2819,7.29,1.15,9.32,8.64,189,9,10,3
2820,2.64,4.02,2.88,4.97,148,11,2,84
2821,5.94,4.22,7.8,10,36,14,8,25
2822,8.19,1.63,5.44,6.57,199,6,7,69
2823,6.4,2.73,6.61,7.76,146,13,7,55
2824,3.69,3.27,6.49,8.6,91,7,3,56
2825,6.4,1.85,1,6.55,239,6,2,29
2826,9.91,3.08,4.98,6.65,45,5,2,41
2827,8.99,2.7,4.48,6.15,183,1,3,2
2828,6.38,0.74,2.73,5.65,229,2,3,6
2829,8.4,3.05,5.92,7.15,221,10,10,100
2830,5.77,1.18,8.43,6.62,127,2,2,59
2831,3.09,3.63,1,6.14,243,11,7,65
2832,4.65,1.69,3.93,6.21,166,9,2,31
2833,9.63,2.31,2.51,7.55,205,6,6,91
2834,5.95,4.15,5.14,5.76,88,3,5,46
2835,6.01,3.1,4.35,6.48,50,3,7,60
2836,5.9,1.2,3.79,7.97,245,14,7,46
2837,10.31,1.28,6.38,7.12,37,10,8,19
2838,9.75,1.78,8.27,5.44,201,10,4,1
2839,10.94,2.97,10.32,6.77,241,2,10,95
2840,6.18,2.93,3.52,7.37,161,7,5,18
2841,7.09,1.49,1.36,8.09,110,14,10,7
2842,3.47,1.1,6.12,5.82,153,1,4,32
2843,9.45,2.84,8.22,6.07,31,1,7,99
2844,4.16,2.28,6.63,5.9,56,14,3,96
2845,6.93,5.09,8.21,5.96,26,10,10,59
2846,4.31,2.54,4.55,7.33,138,3,2,65
2847,5.32,4.68,3.78,7.57,168,1,4,97
2848,4.83,1.1,5.23,8.17,98,13,5,12
2849,5.28,0.61,4.34,6.68,21,11,1,45
2850,5.42,1.16,6.33,4.97,29,14,3,24
2851,5.4,3.93,6.94,7.67,156,3,8,54
2852,8.17,4.61,7.1,7.01,14,12,5,4
2853,4.29,1.56,6.02,6.88,24,9,1,79
2854,6.94,1.95,5.49,5.13,242,7,4,96
2855,8.94,1.1,6.59,6.55,34,13,8,24
2856,5.47,0.33,1.07,5.25,172,9,8,23
2857,5.06,3.36,5.42,7.43,117,7,2,89
2858,6.04,2.77,5.1,6.24,64,11,9,49
2859,8.86,2.51,5.43,6.12,72,14,10,90
2860,6.89,0.82,4.82,4.8,56,9,1,21
2861,5.44,4.47,5.86,8.14,204,11,10,70
2862,7.47,1.9,3.85,6.46,125,13,8,22
2863,4.3,3.14,7.26,6.91,219,3,8,75
2864,7.86,0.75,5.95,5.84,73,7,6,37
2865,7.32,2.27,5.3,4.65,31,6,1,30
2866,5.88,2.85,3.6,6.11,217,2,9,31
2867,4.82,2.89,6.63,6.32,216,6,10,33
2868,4.73,2.69,5.41,7.18,206,3,3,76
2869,7.57,3.09,3.49,6.34,243,2,1,27
2870,8.96,1.14,4.89,5.87,115,5,7,78
2871,5.23,2.74,6.26,4.85,86,5,10,58
2872,7.42,2.64,6.1,6.86,229,11,5,1
2873,2.33,2.78,5.97,5.76,83,2,2,64
2874,5.33,2.59,5.19,8.52,89,3,1,72
2875,6.44,0.97,7.05,7,136,8,6,72
2876,4.68,0.92,7.48,7.53,139,5,1,93
2877,4.63,0,6.47,6.48,135,8,6,26
2878,5.16,3.48,3.83,7.06,123,10,1,90
2879,7.08,3.49,2.88,5.64,237,4,7,49
2880,6.13,3.51,3.91,5.27,124,4,7,84
2881,2.02,2.87,8.91,6.82,162,13,10,44
2882,2.26,0,5.56,7.54,70,6,4,43
2883,5.29,1.27,9.25,4.27,14,10,7,49
2884,7.42,2.7,4.76,6.15,37,11,8,52
2885,1,2.66,4.48,9.19,90,14,8,71
2886,5.5,2.23,4.85,7.42,203,14,3,32
2887,5.45,2.94,4.82,8.8,24,5,8,55
2888,9.28,2.51,3.45,5.98,192,5,3,18
2889,5.73,2.64,2.7,6.2,129,9,5,86
2890,7.27,1.73,6,8.06,47,6,1,59
2891,6.78,3.68,7.11,7.61,230,14,7,29
2892,2.24,1.98,9.89,6.68,160,3,10,32
2893,8.04,0.9,4.13,5.16,219,11,8,54
2894,6.93,1.57,4.29,8.3,23,4,4,84
2895,7.52,2.08,3.46,10,41,9,7,31
2896,14,3.69,7.25,4.76,53,6,7,43
2897,2.33,2.45,6.63,8.62,207,11,6,41
2898,9.95,2.28,3.25,6.19,101,14,5,8
2899,5.93,1,3.2,6.37,127,8,10,43
2900,7.07,3.44,6.91,7.15,125,11,4,100
2901,6.41,1.72,5.77,5.23,132,7,5,51
2902,5.65,2.38,6.52,6.75,125,12,7,8
2903,5.36,4.28,3.23,4.71,219,1,8,9
2904,7.16,3.11,1.24,7.42,236,1,4,78
2905,3.47,0.55,3.25,9.7,195,10,5,46
2906,8,0.38,6.38,5.97,111,14,6,33
2907,5.67,2.42,9.22,6.58,13,7,9,58
2908,4.24,1.04,4.14,6.64,124,13,10,79
2909,5.6,3.28,9.55,8.08,199,2,6,94
2910,9.01,2.55,6.66,7.33,197,9,7,94
2911,5.43,2.7,2.21,8,232,14,8,31
2912,7.22,1.65,5.43,6.14,212,12,3,69
2913,5.04,4.59,6.73,7.36,247,10,5,83
2914,8.02,5.91,1,3,68,12,4,48
2915,7.87,2.17,6.29,7.67,84,9,1,11
2916,10.2,2.92,7.35,5.22,166,14,4,74
2917,6.15,2.62,5.8,6.37,156,12,2,100
2918,7.84,2.19,4.88,7.77,154,2,4,33
2919,6.7,1.5,4.65,4.8,13,9,2,61
2920,9.09,1.2,4.54,8.22,181,9,4,88
2921,5.06,1.14,2.65,6.64,13,10,4,15
2922,7.99,2.99,3.62,8.69,196,6,3,29
2923,6.11,1.88,4.17,5.63,149,5,5,27
2924,6.37,0,5.23,4.44,56,10,9,20
2925,6.68,3.03,3.89,6.76,144,2,1,36
2926,7,2.45,3.26,7.56,222,6,7,14
2927,6.27,4.12,6.52,7.67,234,11,10,37
2928,6.93,2.95,5.74,5.32,238,9,1,100
2929,9.66,0.73,3.92,4.69,149,3,10,88
2930,8.47,0,6.01,6.39,80,3,1,49
2931,8.24,1.64,4.09,7.47,63,11,2,36
2932,5.59,1.75,5.13,7.41,195,4,10,58
2933,4.72,3.63,6.95,8.84,72,10,6,93
2934,8.41,2.49,3.79,6.31,152,11,9,15
2935,8.25,3.86,2.66,4.4,174,12,3,39
2936,9.45,0.91,4.71,8.36,65,4,5,5
2937,5.29,3.66,2.27,7.05,82,1,8,97
2938,6.04,3.37,4.45,7.17,106,2,10,45
2939,3.22,0.08,4.44,7.8,111,6,6,1
2940,5.72,4.09,1,8.44,89,5,3,47
2941,8.49,2.61,6.06,6.77,40,10,2,34
2942,5.57,2.97,4.63,8.33,24,4,3,8
2943,7.78,1.46,7.36,7.52,139,10,6,88
2944,6.12,4.03,5.43,5.95,22,9,5,54
2945,7.15,1.08,6.47,6.5,14,2,8,87
2946,4.2,3.5,7.38,7.6,185,12,10,100
2947,6.67,3.48,4.74,5.88,170,8,2,60
2948,1,1.33,5,7.95,41,12,2,77
2949,6.13,4.88,1.85,7.01,190,11,4,37
2950,3.24,2.78,7.48,7.3,115,4,9,46
2951,8.91,3.28,4.71,8.67,249,9,5,18
2952,8.05,0.67,2.99,7.26,246,4,7,10
2953,7.43,5.04,6.48,6.89,30,2,7,68
2954,9.54,1.03,1,6.69,203,14,6,71
2955,4.6,3.73,4.14,6.62,237,14,6,100
2956,9.99,1.31,6.82,7.21,198,6,9,86
2957,8.36,1.76,4.12,8.57,191,13,4,76
2958,6.03,3.45,3.56,6,234,12,2,24
2959,8.77,3.73,4.17,5.91,212,14,7,47
2960,4.29,0.97,1,8.47,50,9,6,37
2961,4.85,3.81,6.43,6.06,96,7,4,72
2962,5.28,3.75,4.75,7.08,175,1,1,84
2963,5.44,1.37,4.46,6.03,170,14,4,43
2964,4.39,4.42,4.46,4.62,241,9,6,82
2965,8.95,0.75,5.03,7.06,145,6,3,25
2966,5.98,1.75,6.31,8.25,237,9,1,87
2967,7.21,3.07,4.9,6.72,45,2,2,18
2968,5.36,1.48,2.28,4.87,42,11,6,51
2969,2.86,2.82,6.15,6.94,38,7,1,46
2970,7.04,2.79,6,5.82,104,8,6,75
2971,2.68,2.28,5.41,3.39,66,8,1,59
2972,6.36,3.5,7.15,6.69,231,5,1,39
2973,3.76,2.23,5.06,7.47,81,7,6,78
2974,10.47,2.78,7.22,8.33,198,14,1,86
2975,8.32,3.88,7.81,9.08,99,7,9,38
2976,6.71,3.45,6.16,7.65,224,3,2,55
2977,9.03,3.44,3.5,8.01,123,11,9,79
2978,4.81,1.12,4.74,5.13,192,11,5,5
2979,7.59,3.13,7.48,8.91,189,2,5,5
2980,6.9,1.45,2,8.45,124,5,10,50
2981,7.03,0.96,4.22,6.32,180,4,8,42
2982,9.04,2.41,4.31,7.69,135,8,1,19
2983,7.96,1.41,3.27,7.56,133,12,9,34
2984,7.08,3.45,6.75,8.71,163,14,1,53
2985,3.19,3.48,5.75,6.6,125,5,5,80
2986,4.58,0.22,3.58,5.83,243,13,8,21
2987,6.25,1.51,6.21,6.16,239,9,1,45
2988,6.69,0.75,4.68,7.97,112,7,5,96
2989,4.24,1.94,3.22,4.3,11,11,3,60
2990,11.32,3.05,3.57,3,192,1,8,53
2991,9.53,2.21,5.87,7.96,99,2,3,19
2992,7.7,1.79,6.88,7.16,27,8,8,88
2993,6.64,4.06,4.03,6.82,228,10,2,35
2994,6.08,0,6.09,5.1,187,13,10,82
2995,4.6,3.98,8.16,4.58,218,8,3,14
2996,6.65,1.85,2.48,5.98,54,2,1,86
2997,7.02,2.41,5.71,7.27,24,13,1,94
2998,4.02,1.87,6.66,6.04,244,7,4,12
2999,7.17,4.35,4.81,7.97,144,8,5,49
3000,6.19,1.02,7.48,5.56,218,4,3,76
3001,2.68,2.51,9.4,6.12,220,3,2,94
3002,4.78,3.13,5.69,7.71,164,10,1,3
3003,5.67,0.57,4.53,6.31,49,9,3,96
3004,10.28,1.4,6.95,6.37,26,2,1,27
3005,7.61,2.32,6.68,5.96,169,14,10,92
3006,3.83,1.44,1,5.72,153,3,10,82
3007,7.47,1.52,4.99,7.26,200,8,6,25
3008,3.41,2.08,4.21,7.43,231,2,3,15
3009,8.67,3.28,5.79,7.1,87,5,4,27
3010,5.56,2.09,4.61,6,197,10,8,15
3011,6.31,3.79,4.83,6.54,114,12,10,30
3012,9.15,1.3,3.27,8.87,91,8,5,75
3013,3.93,1,6.47,4.95,95,7,5,59
3014,3.71,4.81,8.31,9.25,189,4,8,45
3015,5.33,1.71,3.3,6.93,89,10,10,53
3016,8.58,0.93,2.21,6.57,58,9,10,78
3017,3.46,0.41,5.04,8.04,58,2,10,45
3018,1,3.79,4.94,4.11,217,13,4,92
3019,5.6,2.09,7.34,8.59,163,13,8,72
3020,7.6,2.2,2.54,9.22,188,7,10,61
3021,8.9,2.31,3.92,8.21,52,7,5,11
3022,5.57,3.72,1,4.07,79,7,6,78
3023,5.68,2.28,7.75,7.79,80,7,1,51
3024,8.81,5.31,5.5,8.94,18,5,9,86
3025,2.76,2.66,4.07,8.81,181,1,4,89
3026,5.72,3.77,2.36,4.97,201,4,1,74
3027,6.88,3.47,2.54,8.12,99,5,7,100
3028,7.4,2.46,5.83,9.13,11,13,10,39
3029,5.48,1.8,2.79,6.84,173,10,4,24
3030,6.57,2.9,5.21,4.91,12,4,5,6
3031,1.52,3.11,9.09,7.88,191,13,7,33
3032,5.18,1.81,4.3,8.17,158,7,7,22
3033,7.41,2.7,3.08,6.62,245,13,9,60
3034,4.54,3.98,5.76,5.25,204,2,9,20
3035,6.62,4.98,2.55,8.08,18,2,7,11
3036,7.39,3.53,8.44,5.8,21,11,10,35
3037,5.81,4.74,7.81,7.32,209,2,9,35
3038,6.84,1.74,4.67,8.83,174,10,5,65
3039,4.57,3.34,3.21,4.64,222,3,2,90
3040,6.09,4.11,4.15,7.98,174,5,9,78
3041,7.72,1.42,4.41,6.53,113,14,6,49
3042,6.81,1.92,5.77,6.57,204,10,6,66
3043,5.33,4.59,7.08,7.47,65,9,9,46
3044,6.95,1.33,2.93,5.8,114,3,1,5
3045,7.93,0.89,7.02,5.27,222,6,2,39
3046,2.4,4.33,6.24,4.48,72,6,3,79
3047,8.82,3.94,3.98,8.4,163,11,1,85
3048,5.83,3.02,2.83,6.32,225,6,4,93
3049,7.35,2.45,5.23,7.54,55,5,2,51
3050,8.89,1.97,2.88,6.17,190,14,3,21
3051,3.76,2.84,7.05,5.29,69,14,8,38
3052,5.08,4.4,2.75,7.65,235,2,4,36
3053,5.92,2.79,6.1,7.23,41,1,9,14
3054,4.93,5.1,4.84,6.49,100,5,6,33
3055,9.97,1.42,3.88,7.19,199,8,1,23
3056,4.79,2.48,4.79,5.55,184,10,6,72
3057,5.39,2.05,7.16,8.18,70,5,7,84
3058,6.91,1.2,2.62,8.48,103,14,4,38
3059,4.1,2.32,4.18,7.79,141,3,8,47
3060,5.71,3,3.5,6.32,139,3,10,64
3061,7.13,3.13,4.92,6.88,160,2,3,47
3062,5.83,5.1,3.63,8.84,64,7,7,1
3063,6.31,3.06,1.46,8.47,50,13,7,42
3064,5.44,3.88,2.89,9.39,205,14,4,68
3065,3.47,2.58,8.28,5.79,174,2,1,78
3066,7.14,4.51,5.49,5.67,148,6,10,86
3067,10.01,5.38,5.42,6.97,173,12,10,76
3068,6.54,3.14,4.43,7.33,237,8,6,25
3069,6.95,1.31,4.9,6.62,24,8,10,57
3070,7.89,1.84,4.14,6.29,110,2,7,52
3071,3.96,2.84,6.05,8.45,76,6,3,7
3072,9.91,3.05,5.2,6.68,121,12,5,7
3073,6.9,3.34,2.66,5.22,167,3,8,56
3074,9.76,3.05,5.51,5.37,66,9,7,39
3075,5.03,2.51,1,7.12,199,3,2,70
3076,10.14,1.74,5.83,10,224,1,4,83
3077,8.05,2.98,2.18,5.53,42,13,7,58
3078,7.61,4.73,4.81,6.39,74,9,9,23
3079,6.97,3.72,2.61,9.93,10,13,7,10
3080,6,3.14,5.01,6.17,140,8,8,72
3081,8.9,3.74,6.16,7.39,18,12,10,36
3082,6.78,2.05,8.01,9.24,41,13,9,71
3083,2.57,1.89,1.92,5.56,86,2,1,3
3084,4.27,1.6,6.95,6.4,54,10,3,72
3085,6.13,2.35,5.26,6.17,104,14,6,77
3086,7.12,1.99,4.1,4.83,194,10,8,95
3087,6.39,3.95,6.52,8.84,30,3,7,13
3088,8.94,1.93,4.53,6.04,32,7,6,90
3089,2.6,1.54,6.44,5.66,214,6,4,48
3090,6.79,4.83,3.02,6.22,163,8,8,66
3091,2.86,1.96,3.73,8.01,226,10,10,3
3092,8.02,2.68,6.89,6.95,126,13,4,63
